District,Crop,Area,Production,Yield
Amreli,CASTOR,1,2,1429
Amreli,CASTOR,4,4,946
Amreli,CASTOR,2,1,479
Amreli,CASTOR,1,1,1024
Amreli,CASTOR,1,2,1511
Amreli,CASTOR,1,1,1445
Amreli,CASTOR,59,93,1581
Amreli,CASTOR,13,19,1400
Amreli,CASTOR,8,14,1763
Amreli,CASTOR,15,25,1629
Amreli,CASTOR,24,47,1906
Amreli,CASTOR,19,26,1310
Amreli,CASTOR,14,34,2513
Amreli,CASTOR,15,34,2309
Amreli,CASTOR,14,38,2754
Amreli,CASTOR,21,39,1861
Amreli,CASTOR,50,70,1393
Amreli,CASTOR,38,68,1814
Amreli,CASTOR,13,16,1169
Amreli,CASTOR,20,38,1864
Amreli,CASTOR,19,33,1708
Amreli,CASTOR,15,30,1947
Amreli,CASTOR,18,32,1799
Amreli,CASTOR,7,13,1978
Amreli,CASTOR,12,23,1963
Bhavnagar,CASTOR,1,1,443
Bhavnagar,CASTOR,6,1,275
Bhavnagar,CASTOR,2,1,257
Bhavnagar,CASTOR,2,1,417
Bhavnagar,CASTOR,4,2,486
Bhavnagar,CASTOR,3,1,339
Bhavnagar,CASTOR,1,1,257
Bhavnagar,CASTOR,1,4,427
Bhavnagar,CASTOR,1,1,486
Bhavnagar,CASTOR,1,1,400
Bhavnagar,CASTOR,1,2,1074
Bhavnagar,CASTOR,2,1,1145
Bhavnagar,CASTOR,2,2,1165
Bhavnagar,CASTOR,1,1,1185
Bhavnagar,CASTOR,10,7,1174
Bhavnagar,CASTOR,12,9,1167
Bhavnagar,CASTOR,1,2,1036
Bhavnagar,CASTOR,2,2,1045
Bhavnagar,CASTOR,3,2,1068
Bhavnagar,CASTOR,1,1,1098
Bhavnagar,CASTOR,1,1,1074
Bhavnagar,CASTOR,1,1,1145
Bhavnagar,CASTOR,4,4,946
Bhavnagar,CASTOR,2,1,479
Bhavnagar,CASTOR,1,1,1024
Bhavnagar,CASTOR,1,2,1511
Bhavnagar,CASTOR,1,1,1445
Bhavnagar,CASTOR,2,2,1024
Bhavnagar,CASTOR,2,3,1511
Bhavnagar,CASTOR,1,1,1445
Bhavnagar,CASTOR,15,24,1581
Bhavnagar,CASTOR,3,4,1400
Bhavnagar,CASTOR,2,3,1763
Bhavnagar,CASTOR,3,4,1629
Bhavnagar,CASTOR,1,3,1906
Bhavnagar,CASTOR,1,2,1310
Bhavnagar,CASTOR,5,12,2513
Bhavnagar,CASTOR,4,10,2309
Bhavnagar,CASTOR,9,24,2754
Bhavnagar,CASTOR,14,25,1861
Bhavnagar,CASTOR,31,43,1393
Bhavnagar,CASTOR,11,20,1814
Bhavnagar,CASTOR,6,7,1170
Bhavnagar,CASTOR,1,2,1864
Bhavnagar,CASTOR,8,13,1708
Bhavnagar,CASTOR,2,5,1947
Bhavnagar,CASTOR,6,10,1799
Bhavnagar,CASTOR,1,3,1978
Bhavnagar,CASTOR,7,14,1963
Jamnagar,CASTOR,15,2,141
Jamnagar,CASTOR,7,1,179
Jamnagar,CASTOR,9,1,114
Jamnagar,CASTOR,98,15,153
Jamnagar,CASTOR,9,2,191
Jamnagar,CASTOR,10,1,146
Jamnagar,CASTOR,5,1,257
Jamnagar,CASTOR,18,7,419
Jamnagar,CASTOR,64,31,486
Jamnagar,CASTOR,15,5,339
Jamnagar,CASTOR,22,20,766
Jamnagar,CASTOR,22,20,314
Jamnagar,CASTOR,14,13,451
Jamnagar,CASTOR,6,5,184
Jamnagar,CASTOR,3,2,198
Jamnagar,CASTOR,12,9,600
Jamnagar,CASTOR,26,27,394
Jamnagar,CASTOR,26,23,304
Jamnagar,CASTOR,13,14,136
Jamnagar,CASTOR,16,17,393
Jamnagar,CASTOR,17,20,378
Jamnagar,CASTOR,20,18,494
Jamnagar,CASTOR,17,19,1167
Jamnagar,CASTOR,22,27,1200
Jamnagar,CASTOR,55,78,1429
Jamnagar,CASTOR,53,50,946
Jamnagar,CASTOR,31,15,779
Jamnagar,CASTOR,3,3,1024
Jamnagar,CASTOR,36,54,1511
Jamnagar,CASTOR,41,59,1445
Jamnagar,CASTOR,273,431,1581
Jamnagar,CASTOR,49,69,1400
Jamnagar,CASTOR,63,100,1572
Jamnagar,CASTOR,65,25,391
Jamnagar,CASTOR,170,334,1968
Jamnagar,CASTOR,178,233,1310
Jamnagar,CASTOR,158,477,3023
Jamnagar,CASTOR,131,303,2309
Jamnagar,CASTOR,138,458,3307
Jamnagar,CASTOR,152,254,1667
Jamnagar,CASTOR,164,201,1225
Jamnagar,CASTOR,99,212,2146
Jamnagar,CASTOR,95,56,583
Jamnagar,CASTOR,128,478,3729
Jamnagar,CASTOR,93,246,2642
Jamnagar,CASTOR,90,294,3250
Jamnagar,CASTOR,97,275,2822
Jamnagar,CASTOR,109,364,3332
Jamnagar,CASTOR,91,269,2960
Junagadh,CASTOR,11,2,184
Junagadh,CASTOR,14,2,146
Junagadh,CASTOR,17,2,141
Junagadh,CASTOR,30,2,67
Junagadh,CASTOR,28,2,54
Junagadh,CASTOR,2,2,119
Junagadh,CASTOR,2,1,258
Junagadh,CASTOR,2,1,421
Junagadh,CASTOR,15,7,486
Junagadh,CASTOR,8,3,339
Junagadh,CASTOR,10,9,900
Junagadh,CASTOR,9,8,889
Junagadh,CASTOR,6,6,887
Junagadh,CASTOR,2,2,958
Junagadh,CASTOR,3,2,963
Junagadh,CASTOR,1,1,847
Junagadh,CASTOR,1,1,1089
Junagadh,CASTOR,5,4,1068
Junagadh,CASTOR,1,1,1054
Junagadh,CASTOR,2,1,1025
Junagadh,CASTOR,2,1,1145
Junagadh,CASTOR,6,5,1123
Junagadh,CASTOR,1,1,1167
Junagadh,CASTOR,1,1,1200
Junagadh,CASTOR,2,2,1429
Junagadh,CASTOR,1,1,946
Junagadh,CASTOR,1,1,479
Junagadh,CASTOR,1,1,1024
Junagadh,CASTOR,2,3,1511
Junagadh,CASTOR,7,10,1445
Junagadh,CASTOR,27,43,1581
Junagadh,CASTOR,15,20,1400
Junagadh,CASTOR,50,88,1763
Junagadh,CASTOR,54,88,1629
Junagadh,CASTOR,131,249,1906
Junagadh,CASTOR,148,194,1310
Junagadh,CASTOR,122,306,2513
Junagadh,CASTOR,55,200,3663
Junagadh,CASTOR,56,153,2754
Junagadh,CASTOR,58,108,1861
Junagadh,CASTOR,136,190,1393
Junagadh,CASTOR,70,126,1814
Junagadh,CASTOR,39,41,1074
Junagadh,CASTOR,27,67,2526
Junagadh,CASTOR,29,49,1708
Junagadh,CASTOR,38,74,1947
Junagadh,CASTOR,51,91,1799
Junagadh,CASTOR,27,54,1978
Junagadh,CASTOR,22,44,1963
Kutchh,CASTOR,65,23,258
Kutchh,CASTOR,68,20,256
Kutchh,CASTOR,64,17,269
Kutchh,CASTOR,50,12,240
Kutchh,CASTOR,72,27,370
Kutchh,CASTOR,62,16,258
Kutchh,CASTOR,59,15,256
Kutchh,CASTOR,67,29,419
Kutchh,CASTOR,39,19,486
Kutchh,CASTOR,33,11,339
Kutchh,CASTOR,25,22,931
Kutchh,CASTOR,84,67,802
Kutchh,CASTOR,56,16,289
Kutchh,CASTOR,57,47,832
Kutchh,CASTOR,25,18,552
Kutchh,CASTOR,87,64,739
Kutchh,CASTOR,167,145,866
Kutchh,CASTOR,196,88,448
Kutchh,CASTOR,171,200,1168
Kutchh,CASTOR,305,157,515
Kutchh,CASTOR,235,86,365
Kutchh,CASTOR,244,115,470
Kutchh,CASTOR,174,49,278
Kutchh,CASTOR,191,71,372
Kutchh,CASTOR,369,174,470
Kutchh,CASTOR,322,19,58
Kutchh,CASTOR,177,5,26
Kutchh,CASTOR,154,124,782
Kutchh,CASTOR,293,822,1098
Kutchh,CASTOR,438,364,831
Kutchh,CASTOR,535,472,882
Kutchh,CASTOR,239,123,515
Kutchh,CASTOR,428,566,1323
Kutchh,CASTOR,265,251,948
Kutchh,CASTOR,409,417,1020
Kutchh,CASTOR,378,458,1211
Kutchh,CASTOR,363,233,640
Kutchh,CASTOR,397,647,1630
Kutchh,CASTOR,436,466,1067
Kutchh,CASTOR,241,225,933
Kutchh,CASTOR,618,1078,1745
Kutchh,CASTOR,527,586,1110
Kutchh,CASTOR,330,460,1393
Kutchh,CASTOR,691,1099,1591
Kutchh,CASTOR,565,1066,1886
Kutchh,CASTOR,452,591,1308
Kutchh,CASTOR,636,1280,2013
Kutchh,CASTOR,549,1014,1846
Kutchh,CASTOR,639,1056,1653
Rajkot,CASTOR,1,1,85
Rajkot,CASTOR,2,2,112
Rajkot,CASTOR,1,1,112
Rajkot,CASTOR,1,2,109
Rajkot,CASTOR,1,1,110
Rajkot,CASTOR,1,1,112
Rajkot,CASTOR,1,2,254
Rajkot,CASTOR,2,2,425
Rajkot,CASTOR,1,1,486
Rajkot,CASTOR,1,1,339
Rajkot,CASTOR,1,1,458
Rajkot,CASTOR,1,1,1000
Rajkot,CASTOR,2,2,869
Rajkot,CASTOR,3,3,958
Rajkot,CASTOR,2,5,963
Rajkot,CASTOR,1,1,987
Rajkot,CASTOR,1,1,1025
Rajkot,CASTOR,2,5,1035
Rajkot,CASTOR,2,2,1045
Rajkot,CASTOR,3,4,1102
Rajkot,CASTOR,5,6,1102
Rajkot,CASTOR,3,2,1148
Rajkot,CASTOR,2,2,1167
Rajkot,CASTOR,8,9,1200
Rajkot,CASTOR,11,15,1429
Rajkot,CASTOR,23,22,946
Rajkot,CASTOR,17,8,479
Rajkot,CASTOR,4,7,1024
Rajkot,CASTOR,7,10,1511
Rajkot,CASTOR,32,46,1445
Rajkot,CASTOR,170,269,1581
Rajkot,CASTOR,116,162,1400
Rajkot,CASTOR,98,173,1763
Rajkot,CASTOR,105,85,813
Rajkot,CASTOR,259,794,3066
Rajkot,CASTOR,247,568,2303
Rajkot,CASTOR,181,652,3595
Rajkot,CASTOR,127,570,4495
Rajkot,CASTOR,122,575,4700
Rajkot,CASTOR,183,312,1710
Rajkot,CASTOR,170,130,765
Rajkot,CASTOR,80,145,1802
Rajkot,CASTOR,74,47,634
Rajkot,CASTOR,67,217,3238
Rajkot,CASTOR,98,304,3107
Rajkot,CASTOR,64,209,3261
Rajkot,CASTOR,52,164,3164
Rajkot,CASTOR,53,161,3057
Rajkot,CASTOR,46,107,2344
Surendranagar,CASTOR,2,2,175
Surendranagar,CASTOR,1,1,165
Surendranagar,CASTOR,1,1,165
Surendranagar,CASTOR,3,3,254
Surendranagar,CASTOR,3,3,251
Surendranagar,CASTOR,2,2,428
Surendranagar,CASTOR,2,1,486
Surendranagar,CASTOR,1,3,340
Surendranagar,CASTOR,1,1,1028
Surendranagar,CASTOR,1,1,1110
Surendranagar,CASTOR,1,1,1167
Surendranagar,CASTOR,1,1,1200
Surendranagar,CASTOR,3,5,1429
Surendranagar,CASTOR,4,4,946
Surendranagar,CASTOR,3,1,479
Surendranagar,CASTOR,2,2,568
Surendranagar,CASTOR,5,7,1511
Surendranagar,CASTOR,1,1,1445
Surendranagar,CASTOR,1,1,1245
Surendranagar,CASTOR,1,1,1025
Surendranagar,CASTOR,1,1,1167
Surendranagar,CASTOR,1,1,1200
Surendranagar,CASTOR,3,5,1429
Surendranagar,CASTOR,4,4,946
Surendranagar,CASTOR,3,1,479
Surendranagar,CASTOR,2,2,875
Surendranagar,CASTOR,5,7,1511
Surendranagar,CASTOR,14,21,1445
Surendranagar,CASTOR,51,81,1581
Surendranagar,CASTOR,60,85,1400
Surendranagar,CASTOR,40,70,1763
Surendranagar,CASTOR,27,52,1931
Surendranagar,CASTOR,48,116,2418
Surendranagar,CASTOR,71,93,1310
Surendranagar,CASTOR,45,112,2513
Surendranagar,CASTOR,36,83,2309
Surendranagar,CASTOR,12,34,2354
Surendranagar,CASTOR,45,84,1861
Surendranagar,CASTOR,130,180,1393
Surendranagar,CASTOR,81,147,1814
Surendranagar,CASTOR,126,199,1464
Surendranagar,CASTOR,67,162,2398
Surendranagar,CASTOR,75,172,2286
Surendranagar,CASTOR,138,425,3081
Surendranagar,CASTOR,243,527,2168
Surendranagar,CASTOR,235,621,2641
Surendranagar,CASTOR,280,766,2738
Ahmedabad,SESAMUM,22,4,184
Ahmedabad,SESAMUM,16,3,188
Ahmedabad,SESAMUM,18,3,193
Ahmedabad,SESAMUM,24,4,167
Ahmedabad,SESAMUM,30,6,206
Ahmedabad,SESAMUM,45,7,148
Ahmedabad,SESAMUM,53,11,210
Ahmedabad,SESAMUM,44,10,235
Ahmedabad,SESAMUM,40,7,189
Ahmedabad,SESAMUM,33,8,247
Ahmedabad,SESAMUM,35,15,519
Ahmedabad,SESAMUM,39,12,393
Ahmedabad,SESAMUM,19,3,190
Ahmedabad,SESAMUM,24,6,259
Ahmedabad,SESAMUM,43,5,216
Ahmedabad,SESAMUM,35,13,344
Ahmedabad,SESAMUM,37,8,317
Ahmedabad,SESAMUM,30,8,38
Ahmedabad,SESAMUM,32,9,270
Ahmedabad,SESAMUM,28,11,194
Ahmedabad,SESAMUM,41,19,783
Ahmedabad,SESAMUM,36,17,569
Ahmedabad,SESAMUM,49,11,226
Ahmedabad,SESAMUM,50,19,378
Ahmedabad,SESAMUM,43,21,472
Ahmedabad,SESAMUM,42,7,171
Ahmedabad,SESAMUM,42,4,95
Ahmedabad,SESAMUM,5,2,352
Ahmedabad,SESAMUM,40,16,412
Ahmedabad,SESAMUM,78,33,419
Ahmedabad,SESAMUM,47,10,210
Ahmedabad,SESAMUM,68,15,218
Ahmedabad,SESAMUM,71,40,563
Ahmedabad,SESAMUM,92,9,98
Ahmedabad,SESAMUM,70,16,222
Ahmedabad,SESAMUM,62,29,471
Ahmedabad,SESAMUM,67,21,306
Ahmedabad,SESAMUM,93,68,723
Ahmedabad,SESAMUM,99,59,600
Ahmedabad,SESAMUM,80,38,469
Ahmedabad,SESAMUM,64,10,155
Ahmedabad,SESAMUM,41,23,568
Ahmedabad,SESAMUM,104,46,446
Ahmedabad,SESAMUM,153,80,523
Ahmedabad,SESAMUM,143,27,191
Ahmedabad,SESAMUM,108,28,260
Ahmedabad,SESAMUM,84,21,256
Ahmedabad,SESAMUM,77,21,272
Ahmedabad,SESAMUM,71,24,334
Banaskantha,SESAMUM,95,23,233
Banaskantha,SESAMUM,105,23,224
Banaskantha,SESAMUM,105,28,260
Banaskantha,SESAMUM,98,26,265
Banaskantha,SESAMUM,137,37,265
Banaskantha,SESAMUM,111,25,215
Banaskantha,SESAMUM,104,29,269
Banaskantha,SESAMUM,104,29,285
Banaskantha,SESAMUM,67,4,56
Banaskantha,SESAMUM,84,5,61
Banaskantha,SESAMUM,96,46,479
Banaskantha,SESAMUM,82,43,528
Banaskantha,SESAMUM,100,20,199
Banaskantha,SESAMUM,94,42,447
Banaskantha,SESAMUM,91,43,485
Banaskantha,SESAMUM,189,63,374
Banaskantha,SESAMUM,94,33,359
Banaskantha,SESAMUM,101,14,176
Banaskantha,SESAMUM,72,24,328
Banaskantha,SESAMUM,94,31,278
Banaskantha,SESAMUM,102,8,179
Banaskantha,SESAMUM,75,34,454
Banaskantha,SESAMUM,47,11,23
Banaskantha,SESAMUM,80,30,378
Banaskantha,SESAMUM,77,36,472
Banaskantha,SESAMUM,70,7,102
Banaskantha,SESAMUM,63,7,100
Banaskantha,SESAMUM,2,2,203
Banaskantha,SESAMUM,53,16,106
Banaskantha,SESAMUM,55,17,201
Banaskantha,SESAMUM,67,37,551
Banaskantha,SESAMUM,43,3,72
Banaskantha,SESAMUM,40,23,583
Banaskantha,SESAMUM,46,23,9
Banaskantha,SESAMUM,74,26,356
Banaskantha,SESAMUM,62,23,381
Banaskantha,SESAMUM,66,19,284
Banaskantha,SESAMUM,64,77,1195
Banaskantha,SESAMUM,60,12,203
Banaskantha,SESAMUM,40,35,212
Banaskantha,SESAMUM,178,45,250
Banaskantha,SESAMUM,279,80,286
Banaskantha,SESAMUM,306,42,139
Banaskantha,SESAMUM,210,107,512
Banaskantha,SESAMUM,309,100,323
Banaskantha,SESAMUM,482,168,349
Banaskantha,SESAMUM,365,26,71
Banaskantha,SESAMUM,380,155,407
Banaskantha,SESAMUM,197,57,288
Vadodara,SESAMUM,13,4,290
Vadodara,SESAMUM,12,3,265
Vadodara,SESAMUM,13,4,272
Vadodara,SESAMUM,16,4,291
Vadodara,SESAMUM,14,5,250
Vadodara,SESAMUM,15,4,354
Vadodara,SESAMUM,26,5,448
Vadodara,SESAMUM,22,5,210
Vadodara,SESAMUM,18,3,235
Vadodara,SESAMUM,19,5,189
Vadodara,SESAMUM,23,9,247
Vadodara,SESAMUM,21,7,385
Vadodara,SESAMUM,19,2,366
Vadodara,SESAMUM,19,4,275
Vadodara,SESAMUM,19,2,254
Vadodara,SESAMUM,23,9,358
Vadodara,SESAMUM,15,3,452
Vadodara,SESAMUM,13,3,303
Vadodara,SESAMUM,22,6,158
Vadodara,SESAMUM,18,7,373
Vadodara,SESAMUM,19,9,255
Vadodara,SESAMUM,23,11,501
Vadodara,SESAMUM,21,5,475
Vadodara,SESAMUM,22,8,378
Vadodara,SESAMUM,22,10,472
Vadodara,SESAMUM,16,3,154
Vadodara,SESAMUM,16,2,95
Vadodara,SESAMUM,13,3,203
Vadodara,SESAMUM,29,17,575
Vadodara,SESAMUM,35,11,313
Vadodara,SESAMUM,40,8,214
Vadodara,SESAMUM,26,9,351
Vadodara,SESAMUM,36,28,797
Vadodara,SESAMUM,34,5,137
Vadodara,SESAMUM,30,9,291
Vadodara,SESAMUM,18,7,370
Vadodara,SESAMUM,18,9,519
Vadodara,SESAMUM,14,8,585
Vadodara,SESAMUM,20,9,457
Vadodara,SESAMUM,14,4,303
Vadodara,SESAMUM,17,5,275
Vadodara,SESAMUM,24,14,594
Vadodara,SESAMUM,24,8,357
Vadodara,SESAMUM,18,11,597
Vadodara,SESAMUM,18,6,315
Vadodara,SESAMUM,15,6,393
Vadodara,SESAMUM,17,3,199
Vadodara,SESAMUM,15,6,429
Vadodara,SESAMUM,11,4,316
Bharuch,SESAMUM,20,3,170
Bharuch,SESAMUM,21,5,229
Bharuch,SESAMUM,19,4,229
Bharuch,SESAMUM,18,4,222
Bharuch,SESAMUM,20,4,224
Bharuch,SESAMUM,27,4,148
Bharuch,SESAMUM,41,9,210
Bharuch,SESAMUM,47,11,235
Bharuch,SESAMUM,44,8,189
Bharuch,SESAMUM,53,13,247
Bharuch,SESAMUM,40,17,385
Bharuch,SESAMUM,54,18,366
Bharuch,SESAMUM,33,5,275
Bharuch,SESAMUM,37,8,318
Bharuch,SESAMUM,46,5,23
Bharuch,SESAMUM,59,22,354
Bharuch,SESAMUM,55,13,84
Bharuch,SESAMUM,29,8,116
Bharuch,SESAMUM,26,8,177
Bharuch,SESAMUM,57,22,449
Bharuch,SESAMUM,48,23,207
Bharuch,SESAMUM,49,23,308
Bharuch,SESAMUM,51,11,229
Bharuch,SESAMUM,34,13,378
Bharuch,SESAMUM,30,14,472
Bharuch,SESAMUM,28,3,333
Bharuch,SESAMUM,29,3,95
Bharuch,SESAMUM,23,3,131
Bharuch,SESAMUM,17,17,496
Bharuch,SESAMUM,42,13,231
Bharuch,SESAMUM,35,14,416
Bharuch,SESAMUM,57,12,202
Bharuch,SESAMUM,52,55,1050
Bharuch,SESAMUM,49,6,118
Bharuch,SESAMUM,49,14,291
Bharuch,SESAMUM,33,8,239
Bharuch,SESAMUM,32,14,442
Bharuch,SESAMUM,36,2,65
Bharuch,SESAMUM,32,12,381
Bharuch,SESAMUM,29,9,303
Bharuch,SESAMUM,40,7,177
Bharuch,SESAMUM,37,14,374
Bharuch,SESAMUM,39,14,348
Bharuch,SESAMUM,35,9,244
Bharuch,SESAMUM,32,12,322
Bharuch,SESAMUM,50,2,37
Bharuch,SESAMUM,28,21,358
Bharuch,SESAMUM,36,5,143
Bharuch,SESAMUM,33,4,129
Gandhinagar,SESAMUM,4,2,215
Gandhinagar,SESAMUM,4,2,208
Gandhinagar,SESAMUM,3,2,215
Gandhinagar,SESAMUM,3,2,212
Gandhinagar,SESAMUM,4,1,224
Gandhinagar,SESAMUM,4,1,224
Gandhinagar,SESAMUM,6,1,211
Gandhinagar,SESAMUM,6,1,236
Gandhinagar,SESAMUM,6,1,189
Gandhinagar,SESAMUM,6,2,247
Gandhinagar,SESAMUM,5,2,400
Gandhinagar,SESAMUM,5,1,200
Gandhinagar,SESAMUM,5,1,245
Gandhinagar,SESAMUM,6,1,214
Gandhinagar,SESAMUM,4,1,258
Gandhinagar,SESAMUM,5,2,312
Gandhinagar,SESAMUM,6,1,268
Gandhinagar,SESAMUM,4,1,247
Gandhinagar,SESAMUM,4,1,298
Gandhinagar,SESAMUM,5,2,301
Gandhinagar,SESAMUM,6,3,356
Gandhinagar,SESAMUM,5,2,365
Gandhinagar,SESAMUM,5,1,371
Gandhinagar,SESAMUM,5,2,378
Gandhinagar,SESAMUM,5,2,472
Gandhinagar,SESAMUM,4,1,154
Gandhinagar,SESAMUM,2,1,95
Gandhinagar,SESAMUM,1,1,203
Gandhinagar,SESAMUM,1,1,235
Gandhinagar,SESAMUM,1,1,313
Gandhinagar,SESAMUM,1,1,245
Gandhinagar,SESAMUM,1,1,187
Gandhinagar,SESAMUM,1,1,563
Gandhinagar,SESAMUM,1,1,137
Gandhinagar,SESAMUM,1,1,123
Gandhinagar,SESAMUM,1,1,370
Gandhinagar,SESAMUM,1,1,519
Gandhinagar,SESAMUM,2,1,595
Gandhinagar,SESAMUM,1,1,457
Gandhinagar,SESAMUM,4,1,303
Gandhinagar,SESAMUM,17,5,275
Gandhinagar,SESAMUM,7,4,594
Gandhinagar,SESAMUM,4,2,357
Gandhinagar,SESAMUM,40,24,605
Gandhinagar,SESAMUM,31,11,349
Gandhinagar,SESAMUM,32,11,353
Gandhinagar,SESAMUM,34,9,269
Gandhinagar,SESAMUM,19,6,341
Gandhinagar,SESAMUM,25,8,339
Kheda,SESAMUM,67,16,242
Kheda,SESAMUM,70,21,305
Kheda,SESAMUM,84,26,309
Kheda,SESAMUM,115,36,313
Kheda,SESAMUM,88,28,309
Kheda,SESAMUM,86,27,309
Kheda,SESAMUM,116,63,542
Kheda,SESAMUM,109,47,426
Kheda,SESAMUM,98,38,389
Kheda,SESAMUM,116,67,576
Kheda,SESAMUM,158,64,405
Kheda,SESAMUM,183,80,436
Kheda,SESAMUM,111,44,390
Kheda,SESAMUM,95,26,270
Kheda,SESAMUM,121,44,372
Kheda,SESAMUM,121,73,621
Kheda,SESAMUM,115,40,358
Kheda,SESAMUM,86,26,276
Kheda,SESAMUM,72,31,428
Kheda,SESAMUM,97,35,549
Kheda,SESAMUM,96,40,439
Kheda,SESAMUM,104,36,342
Kheda,SESAMUM,106,32,299
Kheda,SESAMUM,71,27,378
Kheda,SESAMUM,67,33,472
Kheda,SESAMUM,58,15,262
Kheda,SESAMUM,71,13,187
Kheda,SESAMUM,50,3,62
Kheda,SESAMUM,50,14,482
Kheda,SESAMUM,45,26,571
Kheda,SESAMUM,52,22,432
Kheda,SESAMUM,45,8,185
Kheda,SESAMUM,48,25,525
Kheda,SESAMUM,46,11,248
Kheda,SESAMUM,60,42,490
Kheda,SESAMUM,97,54,552
Kheda,SESAMUM,106,52,494
Kheda,SESAMUM,93,61,654
Kheda,SESAMUM,87,40,459
Kheda,SESAMUM,82,88,1075
Kheda,SESAMUM,88,86,986
Kheda,SESAMUM,160,93,578
Kheda,SESAMUM,94,64,679
Kheda,SESAMUM,103,51,498
Kheda,SESAMUM,87,26,306
Kheda,SESAMUM,63,23,364
Kheda,SESAMUM,44,4,82
Kheda,SESAMUM,44,10,222
Kheda,SESAMUM,60,14,236
Mehsana,SESAMUM,59,8,143
Mehsana,SESAMUM,48,9,179
Mehsana,SESAMUM,61,15,242
Mehsana,SESAMUM,66,22,333
Mehsana,SESAMUM,73,16,229
Mehsana,SESAMUM,63,15,238
Mehsana,SESAMUM,68,14,210
Mehsana,SESAMUM,75,33,417
Mehsana,SESAMUM,65,15,230
Mehsana,SESAMUM,60,10,167
Mehsana,SESAMUM,66,27,648
Mehsana,SESAMUM,66,29,433
Mehsana,SESAMUM,55,14,258
Mehsana,SESAMUM,60,20,331
Mehsana,SESAMUM,72,12,153
Mehsana,SESAMUM,65,36,568
Mehsana,SESAMUM,80,19,286
Mehsana,SESAMUM,77,20,338
Mehsana,SESAMUM,46,13,383
Mehsana,SESAMUM,64,25,660
Mehsana,SESAMUM,68,32,632
Mehsana,SESAMUM,28,13,665
Mehsana,SESAMUM,24,5,515
Mehsana,SESAMUM,23,9,378
Mehsana,SESAMUM,22,10,472
Mehsana,SESAMUM,19,3,154
Mehsana,SESAMUM,11,1,95
Mehsana,SESAMUM,4,1,203
Mehsana,SESAMUM,14,8,575
Mehsana,SESAMUM,39,12,313
Mehsana,SESAMUM,64,14,214
Mehsana,SESAMUM,88,26,290
Mehsana,SESAMUM,82,52,631
Mehsana,SESAMUM,87,52,595
Mehsana,SESAMUM,56,5,86
Mehsana,SESAMUM,49,10,194
Mehsana,SESAMUM,57,37,655
Mehsana,SESAMUM,59,39,651
Mehsana,SESAMUM,63,30,476
Mehsana,SESAMUM,102,82,803
Mehsana,SESAMUM,84,30,349
Mehsana,SESAMUM,143,44,307
Mehsana,SESAMUM,158,84,536
Mehsana,SESAMUM,129,65,504
Mehsana,SESAMUM,129,51,398
Mehsana,SESAMUM,123,44,359
Mehsana,SESAMUM,148,23,154
Mehsana,SESAMUM,140,56,400
Mehsana,SESAMUM,108,49,455
Panchmahal,SESAMUM,63,16,251
Panchmahal,SESAMUM,61,19,309
Panchmahal,SESAMUM,66,21,323
Panchmahal,SESAMUM,36,10,278
Panchmahal,SESAMUM,23,6,265
Panchmahal,SESAMUM,21,4,175
Panchmahal,SESAMUM,42,9,210
Panchmahal,SESAMUM,54,12,235
Panchmahal,SESAMUM,45,8,189
Panchmahal,SESAMUM,74,32,429
Panchmahal,SESAMUM,38,16,543
Panchmahal,SESAMUM,46,15,597
Panchmahal,SESAMUM,53,12,220
Panchmahal,SESAMUM,38,9,114
Panchmahal,SESAMUM,33,4,53
Panchmahal,SESAMUM,28,11,693
Panchmahal,SESAMUM,25,6,264
Panchmahal,SESAMUM,22,6,463
Panchmahal,SESAMUM,27,8,265
Panchmahal,SESAMUM,23,9,28
Panchmahal,SESAMUM,19,9,501
Panchmahal,SESAMUM,22,11,396
Panchmahal,SESAMUM,21,5,385
Panchmahal,SESAMUM,18,7,378
Panchmahal,SESAMUM,20,10,472
Panchmahal,SESAMUM,18,3,154
Panchmahal,SESAMUM,17,2,95
Panchmahal,SESAMUM,10,2,203
Panchmahal,SESAMUM,33,19,575
Panchmahal,SESAMUM,27,8,313
Panchmahal,SESAMUM,23,5,214
Panchmahal,SESAMUM,20,4,187
Panchmahal,SESAMUM,19,11,563
Panchmahal,SESAMUM,20,3,137
Panchmahal,SESAMUM,22,6,291
Panchmahal,SESAMUM,17,6,370
Panchmahal,SESAMUM,18,9,519
Panchmahal,SESAMUM,24,14,595
Panchmahal,SESAMUM,23,11,457
Panchmahal,SESAMUM,14,4,303
Panchmahal,SESAMUM,8,2,275
Panchmahal,SESAMUM,17,10,594
Panchmahal,SESAMUM,25,9,357
Panchmahal,SESAMUM,17,10,597
Panchmahal,SESAMUM,18,6,315
Panchmahal,SESAMUM,17,7,349
Panchmahal,SESAMUM,14,3,199
Panchmahal,SESAMUM,13,6,429
Panchmahal,SESAMUM,17,5,316
Sabarkantha,SESAMUM,54,10,161
Sabarkantha,SESAMUM,64,15,220
Sabarkantha,SESAMUM,75,16,215
Sabarkantha,SESAMUM,66,14,212
Sabarkantha,SESAMUM,61,14,242
Sabarkantha,SESAMUM,73,17,233
Sabarkantha,SESAMUM,144,31,210
Sabarkantha,SESAMUM,150,58,387
Sabarkantha,SESAMUM,119,23,192
Sabarkantha,SESAMUM,143,49,343
